order_id,customer_id,order_date,city,payment_method,order_status,discount,shipping_cost
453,4801,2025-12-23,Mumbai,Card,Delivered,10,0
454,4971,2024-03-13,Bengaluru,UPI,Delivered,10,99
455,4769,2023-07-28,Delhi,COD,Delivered,10,99
456,4706,2025-10-06,Mumbai,Card,Delivered,20,99
457,3740,2024-12-16,Delhi,UPI,Delivered,10,79
458,211,2024-08-03,Indore,UPI,Delivered,10,99
459,479,2023-02-22,Jaipur,UPI,Delivered,5,99
460,3281,2025-07-31,Lucknow,UPI,Delivered,10,0
461,2493,2023-03-14,Hyderabad,Net Banking,Delivered,15,99
462,1061,2025-06-04,Chandigarh,Net Banking,Delivered,20,49
463,2649,2025-03-25,Bengaluru,Net Banking,Delivered,5,0
464,2474,2025-05-18,Delhi,Card,Delivered,15,99
465,4467,2025-09-23,Chandigarh,Net Banking,Delivered,5,79
466,991,2023-04-04,Hyderabad,COD,Delivered,15,0
467,522,2025-12-29,Jaipur,Net Banking,Delivered,20,49
468,2166,2024-04-17,Hyderabad,Card,Delivered,10,0
469,2312,2024-01-24,Hyderabad,Net Banking,Delivered,0,99
470,4189,2024-09-26,Delhi,COD,Delivered,20,49
471,1100,2024-10-04,Lucknow,COD,Delivered,15,99
472,1709,2024-07-02,Mumbai,Card,Delivered,20,0
473,1956,2023-04-16,Chandigarh,Net Banking,Delivered,15,49
474,4916,2023-11-11,Hyderabad,Card,Delivered,15,0
475,3023,2025-04-30,Chandigarh,Net Banking,Delivered,5,99
476,1858,2025-12-07,Pune,UPI,Delivered,15,99
477,1354,2023-09-21,Hyderabad,UPI,Delivered,5,49
478,1420,2023-12-07,Pune,COD,Delivered,10,49
479,4061,2025-09-28,Lucknow,Net Banking,Delivered,20,49
480,4495,2025-07-13,Hyderabad,COD,Delivered,10,79
481,118,2024-01-06,Hyderabad,Net Banking,Delivered,10,79
482,4261,2025-12-02,Jaipur,UPI,Delivered,0,79
483,3797,2025-07-10,Lucknow,Net Banking,Delivered,5,0
484,3444,2024-02-27,Delhi,Card,Delivered,20,0
485,363,2025-11-16,Lucknow,Net Banking,Delivered,10,0
486,1280,2025-02-21,Indore,UPI,Delivered,5,49
487,4242,2025-12-05,Hyderabad,Card,Delivered,5,49
488,4229,2023-07-19,Jaipur,COD,Delivered,0,49
489,4235,2024-02-29,Pune,Card,Delivered,15,0
490,531,2025-09-13,Bengaluru,COD,Delivered,15,79
491,3887,2023-01-22,Chandigarh,COD,Delivered,15,99
492,3176,2024-04-30,Mumbai,Card,Delivered,15,99
493,4341,2025-09-16,Lucknow,UPI,Delivered,15,99
494,1819,2025-10-18,Hyderabad,Net Banking,Delivered,5,0
495,3978,2023-04-12,Mumbai,COD,Delivered,10,0
496,39,2023-11-28,Ahmedabad,Net Banking,Delivered,15,79
497,1763,2025-05-29,Jaipur,UPI,Delivered,15,79
498,2623,2023-03-17,Hyderabad,UPI,Delivered,10,49
499,2036,2023-03-09,Bengaluru,UPI,Delivered,20,99
500,3675,2023-09-25,Lucknow,COD,Delivered,10,0
501,2276,2023-05-22,Delhi,Card,Delivered,10,0
502,1178,2025-03-12,Indore,COD,Delivered,15,0
503,594,2024-11-11,Chandigarh,Card,Delivered,5,0
504,391,2024-11-29,Mumbai,UPI,Delivered,5,99
505,3416,2023-08-20,Pune,COD,Delivered,15,0
506,4921,2023-01-22,Lucknow,Card,Delivered,5,49
507,974,2025-10-28,Lucknow,UPI,Delivered,10,49
508,566,2025-01-11,Lucknow,Net Banking,Delivered,15,49
509,2642,2024-09-29,Ahmedabad,COD,Delivered,10,79
510,841,2024-12-07,Lucknow,Card,Delivered,0,0
511,3404,2023-07-01,Pune,Card,Delivered,5,49
512,2466,2024-11-07,Delhi,UPI,Delivered,10,99
513,1554,2025-07-18,Hyderabad,COD,Delivered,0,99
514,562,2023-02-24,Chandigarh,Net Banking,Delivered,5,0
515,4804,2023-04-27,Lucknow,UPI,Delivered,20,79
516,4041,2025-02-21,Lucknow,UPI,Delivered,0,79
517,2356,2024-04-19,Bengaluru,Card,Delivered,20,79
518,1364,2025-02-27,Chandigarh,UPI,Delivered,20,79
519,4323,2025-08-09,Bengaluru,UPI,Delivered,15,0
520,4306,2024-09-27,Indore,Card,Delivered,10,99
521,195,2025-08-25,Lucknow,Card,Delivered,5,0
522,2644,2024-06-25,Jaipur,COD,Delivered,20,99
523,2766,2024-11-27,Mumbai,Net Banking,Delivered,0,0
524,1714,2024-09-13,Chandigarh,UPI,Delivered,15,49
525,1999,2023-02-10,Hyderabad,Card,Delivered,10,79
526,1341,2025-01-07,Bengaluru,COD,Delivered,20,79
527,2322,2023-08-09,Indore,COD,Delivered,0,99
528,4864,2025-01-11,Pune,COD,Delivered,10,79
529,1396,2025-11-14,Delhi,Card,Delivered,20,99
530,1878,2024-03-06,Jaipur,Net Banking,Delivered,10,79
531,2123,2023-01-22,Lucknow,COD,Delivered,20,79
532,4810,2023-01-24,Bengaluru,Card,Delivered,15,99
533,4077,2024-03-23,Lucknow,COD,Delivered,20,49
534,3935,2025-06-25,Pune,COD,Delivered,15,99
535,734,2024-02-25,Ahmedabad,Card,Delivered,20,99
536,3198,2025-08-17,Hyderabad,COD,Delivered,20,49
537,1339,2023-06-24,Pune,Card,Delivered,0,99
538,1406,2025-05-09,Jaipur,UPI,Delivered,5,49
539,2974,2023-12-10,Jaipur,Card,Delivered,10,49
540,3842,2024-05-10,Jaipur,Card,Delivered,0,49
541,1125,2024-07-27,Ahmedabad,COD,Delivered,15,0
542,311,2024-06-13,Ahmedabad,COD,Delivered,5,0
543,4961,2024-01-26,Pune,COD,Delivered,10,99
544,4779,2024-09-17,Mumbai,Net Banking,Delivered,0,49
545,1332,2023-04-10,Lucknow,Net Banking,Delivered,0,99
546,149,2024-11-19,Indore,Net Banking,Delivered,10,99
547,2911,2023-08-27,Jaipur,Net Banking,Delivered,20,0
548,3639,2024-12-17,Lucknow,UPI,Delivered,10,49
549,3376,2025-04-20,Chandigarh,Net Banking,Delivered,10,49
550,3824,2025-05-18,Delhi,COD,Delivered,20,99
551,4081,2024-01-05,Mumbai,Card,Delivered,0,49
552,4417,2024-05-25,Hyderabad,UPI,Delivered,0,99
553,4475,2024-10-29,Chandigarh,COD,Delivered,20,99
554,4241,2023-09-27,Hyderabad,COD,Delivered,20,99
555,3672,2025-10-14,Chandigarh,Net Banking,Delivered,5,0
556,4513,2025-01-11,Lucknow,UPI,Delivered,15,49
557,4751,2025-03-14,Indore,UPI,Delivered,10,79
558,3578,2024-02-03,Lucknow,COD,Delivered,5,0
559,4019,2024-10-25,Hyderabad,Card,Delivered,0,0
560,3482,2023-06-12,Pune,Card,Delivered,5,0
561,2060,2023-01-08,Mumbai,Net Banking,Delivered,0,99
562,3083,2023-05-17,Hyderabad,COD,Delivered,15,79
563,3457,2023-05-20,Jaipur,COD,Delivered,0,79
564,2382,2024-10-16,Chandigarh,Net Banking,Delivered,0,0
565,3203,2025-07-05,Delhi,Card,Delivered,10,79
566,492,2025-03-26,Hyderabad,Net Banking,Delivered,0,99
567,2908,2024-01-22,Jaipur,Net Banking,Delivered,5,0
568,1842,2024-03-18,Pune,COD,Delivered,15,0
569,131,2024-06-15,Hyderabad,Card,Delivered,10,99
570,551,2025-04-01,Lucknow,Net Banking,Delivered,15,0
571,711,2025-10-21,Mumbai,UPI,Delivered,0,99
572,3048,2023-04-01,Indore,COD,Delivered,0,99
573,485,2023-02-26,Jaipur,Net Banking,Delivered,20,49
574,4716,2023-09-25,Hyderabad,Card,Delivered,0,0
575,1543,2023-09-16,Lucknow,Card,Delivered,5,49
576,320,2024-02-09,Pune,Card,Delivered,15,79
577,2601,2025-01-31,Bengaluru,UPI,Delivered,10,0
578,4617,2025-06-27,Chandigarh,Card,Delivered,0,79
579,4917,2024-11-15,Ahmedabad,UPI,Delivered,15,79
580,1865,2025-08-15,Mumbai,Card,Delivered,5,99
581,1941,2023-06-13,Delhi,UPI,Delivered,20,49
582,740,2025-08-20,Bengaluru,COD,Delivered,15,49
583,1341,2024-06-12,Bengaluru,Net Banking,Delivered,10,49
584,1546,2024-12-02,Mumbai,COD,Delivered,10,99
585,3809,2025-02-09,Hyderabad,UPI,Delivered,10,99
586,4077,2024-09-21,Lucknow,Card,Delivered,5,0
587,3656,2024-07-07,Indore,Net Banking,Delivered,20,0
588,3875,2025-08-22,Delhi,UPI,Delivered,20,99
589,2746,2024-08-10,Indore,COD,Delivered,0,0
590,2844,2025-09-05,Mumbai,Net Banking,Delivered,15,49
591,4904,2025-02-21,Jaipur,Net Banking,Delivered,5,49
592,1374,2023-03-09,Jaipur,Card,Delivered,5,99
593,4420,2023-06-23,Pune,UPI,Delivered,10,0
594,4708,2024-05-10,Jaipur,COD,Delivered,0,0
595,3502,2025-03-22,Hyderabad,Net Banking,Delivered,10,0
596,1914,2023-01-27,Mumbai,Net Banking,Delivered,0,0
597,826,2024-04-01,Mumbai,Net Banking,Delivered,5,79
598,3080,2023-11-20,Mumbai,Net Banking,Delivered,20,49
599,1476,2025-09-12,Hyderabad,Net Banking,Delivered,15,0
600,1233,2023-02-10,Indore,COD,Delivered,5,49
601,526,2024-09-08,Delhi,COD,Delivered,15,49
602,4507,2024-02-20,Pune,UPI,Delivered,5,0
603,1133,2024-09-07,Chandigarh,UPI,Delivered,15,99
604,4162,2025-07-13,Chandigarh,Card,Delivered,20,99
605,2644,2024-06-16,Jaipur,Card,Delivered,0,79
606,214,2025-10-06,Ahmedabad,UPI,Delivered,20,49
607,1283,2024-07-02,Hyderabad,Card,Delivered,20,49
608,802,2025-03-30,Jaipur,Net Banking,Delivered,20,0
609,1039,2024-01-11,Indore,COD,Delivered,10,49
610,111,2025-07-24,Delhi,UPI,Delivered,5,49
611,1350,2023-02-10,Mumbai,Net Banking,Delivered,15,49
612,4810,2024-03-02,Bengaluru,Card,Delivered,0,49
613,1180,2024-01-02,Chandigarh,COD,Delivered,5,79
614,4384,2025-02-05,Lucknow,Card,Delivered,5,99
615,4139,2024-04-16,Lucknow,Net Banking,Delivered,10,0
616,585,2023-04-09,Bengaluru,Card,Delivered,5,49
617,1608,2025-09-25,Hyderabad,Net Banking,Delivered,0,79
618,2394,2023-04-21,Pune,UPI,Delivered,20,79
619,21,2024-09-04,Lucknow,Net Banking,Delivered,10,99
620,3832,2023-11-17,Jaipur,UPI,Delivered,10,79
621,882,2024-04-21,Delhi,COD,Delivered,20,0
622,3936,2024-05-25,Delhi,Net Banking,Delivered,10,0
623,1703,2024-09-27,Delhi,UPI,Delivered,20,79
624,3953,2024-11-13,Pune,Net Banking,Delivered,15,79
625,1846,2025-06-04,Indore,Card,Delivered,5,49
626,1287,2023-02-05,Bengaluru,COD,Delivered,15,0
627,3956,2025-01-16,Pune,Net Banking,Delivered,15,49
628,58,2023-01-02,Mumbai,UPI,Delivered,15,99
629,3350,2023-11-12,Delhi,COD,Delivered,0,79
630,4307,2025-05-10,Indore,COD,Delivered,20,99
631,2698,2024-01-24,Pune,UPI,Delivered,5,99
632,347,2023-03-19,Delhi,UPI,Delivered,0,0
633,1829,2023-07-16,Delhi,Card,Delivered,0,49
634,4901,2025-10-22,Lucknow,Card,Delivered,20,0
635,2432,2025-03-11,Lucknow,Card,Delivered,0,99
636,518,2025-11-06,Ahmedabad,UPI,Delivered,15,79
637,3207,2023-04-04,Bengaluru,COD,Delivered,10,0
638,1491,2023-11-25,Chandigarh,Card,Delivered,15,99
639,2185,2023-11-16,Bengaluru,UPI,Delivered,15,49
640,4072,2024-08-17,Ahmedabad,Card,Delivered,15,49
641,4281,2025-05-10,Chandigarh,COD,Delivered,10,0
642,4184,2023-02-28,Delhi,UPI,Delivered,20,49
643,1954,2025-12-01,Indore,UPI,Delivered,20,79
644,466,2024-02-23,Delhi,UPI,Delivered,15,99
645,1583,2024-06-23,Jaipur,COD,Delivered,20,0
646,2635,2025-05-05,Bengaluru,UPI,Delivered,15,79
647,1289,2023-06-22,Ahmedabad,Net Banking,Delivered,15,79
648,3256,2025-01-18,Indore,Net Banking,Delivered,15,49
649,1857,2025-10-28,Delhi,Card,Delivered,0,99
650,3300,2023-03-08,Lucknow,Net Banking,Delivered,5,79
651,1777,2024-05-06,Indore,COD,Delivered,15,99
652,411,2024-02-14,Ahmedabad,COD,Delivered,0,99
653,486,2023-11-26,Chandigarh,Net Banking,Delivered,15,0
654,862,2023-11-11,Pune,Card,Delivered,0,0
655,3013,2023-10-11,Indore,Net Banking,Delivered,10,79
656,3989,2023-04-29,Chandigarh,UPI,Delivered,10,79
657,3252,2024-03-03,Delhi,COD,Delivered,20,99
658,2726,2025-11-10,Lucknow,Net Banking,Delivered,15,49
659,3420,2024-03-15,Ahmedabad,Net Banking,Delivered,0,49
660,3707,2024-03-26,Pune,UPI,Delivered,0,0
661,4886,2024-10-02,Chandigarh,Card,Delivered,5,79
662,2429,2024-07-23,Hyderabad,COD,Delivered,0,99
663,2795,2025-03-04,Bengaluru,Card,Delivered,5,99
664,4355,2025-02-12,Delhi,Net Banking,Delivered,5,49
665,673,2024-11-01,Ahmedabad,UPI,Delivered,15,0
666,4079,2024-05-26,Jaipur,Card,Delivered,0,49
667,1593,2025-02-21,Bengaluru,UPI,Delivered,15,99
668,1330,2023-06-11,Chandigarh,Net Banking,Delivered,10,0
669,420,2023-12-06,Ahmedabad,Net Banking,Delivered,20,0
670,905,2025-04-04,Hyderabad,UPI,Delivered,15,0
671,4339,2023-09-18,Lucknow,Net Banking,Delivered,15,79
672,4140,2023-03-10,Pune,Card,Delivered,20,99
673,1449,2023-10-15,Bengaluru,Net Banking,Delivered,15,99
674,4560,2023-11-15,Bengaluru,Card,Delivered,0,49
675,3052,2023-11-02,Bengaluru,Card,Delivered,10,99
676,4574,2024-04-25,Chandigarh,Net Banking,Delivered,15,0
677,1329,2023-05-31,Jaipur,Card,Delivered,0,0
678,544,2023-09-07,Ahmedabad,Card,Delivered,10,0
679,4898,2025-02-23,Hyderabad,Net Banking,Delivered,0,0
680,464,2023-09-12,Delhi,Net Banking,Delivered,0,49
681,3714,2023-10-20,Mumbai,COD,Delivered,10,99
682,3637,2024-08-15,Lucknow,Card,Delivered,0,0
683,1563,2023-07-10,Chandigarh,UPI,Delivered,5,0
684,1132,2023-08-01,Hyderabad,Net Banking,Delivered,10,0
685,66,2024-04-19,Delhi,UPI,Delivered,5,79
686,1136,2023-01-05,Jaipur,COD,Delivered,10,79
687,3941,2025-01-09,Lucknow,Net Banking,Delivered,15,0
688,870,2025-07-17,Bengaluru,COD,Delivered,0,79
689,1360,2024-02-10,Indore,Net Banking,Delivered,0,79
690,560,2025-08-28,Chandigarh,COD,Delivered,5,49
691,68,2024-07-04,Jaipur,Net Banking,Delivered,0,99
692,1282,2024-03-15,Delhi,Net Banking,Delivered,15,79
693,4372,2025-12-11,Hyderabad,Card,Delivered,15,0
694,3059,2023-08-07,Delhi,Net Banking,Delivered,5,99
695,36,2025-04-08,Chandigarh,UPI,Delivered,10,0
696,919,2023-12-10,Jaipur,Net Banking,Delivered,15,99
697,2428,2023-04-04,Chandigarh,COD,Delivered,10,99
698,4903,2023-03-16,Hyderabad,COD,Delivered,0,0
699,3956,2023-07-13,Pune,Card,Delivered,5,79
700,4755,2024-08-14,Pune,Net Banking,Delivered,0,0
701,4072,2025-03-30,Ahmedabad,COD,Delivered,15,79
702,2809,2024-07-10,Lucknow,UPI,Delivered,20,79
703,3144,2024-05-19,Ahmedabad,UPI,Delivered,15,0
704,439,2025-08-17,Indore,COD,Delivered,0,0
705,3398,2025-09-11,Mumbai,Card,Delivered,10,79
706,1527,2025-06-28,Bengaluru,UPI,Delivered,20,0
707,3854,2023-08-07,Hyderabad,UPI,Delivered,20,99
708,4595,2023-02-18,Pune,Net Banking,Delivered,5,0
709,4763,2024-12-31,Pune,COD,Delivered,10,99
710,4088,2024-04-22,Pune,COD,Delivered,20,79
711,2789,2024-04-13,Pune,COD,Delivered,20,0
712,4777,2024-04-24,Ahmedabad,UPI,Delivered,10,49
713,2912,2024-01-04,Bengaluru,Net Banking,Delivered,15,99
714,1521,2025-03-01,Chandigarh,COD,Delivered,0,99
715,3611,2025-07-19,Hyderabad,COD,Delivered,5,79
716,3918,2025-10-11,Lucknow,Net Banking,Delivered,5,49
717,1920,2024-05-13,Mumbai,COD,Delivered,20,49
718,2126,2023-07-09,Delhi,Card,Delivered,10,0
719,3063,2023-09-12,Chandigarh,COD,Delivered,15,99
720,2955,2023-01-13,Jaipur,UPI,Delivered,10,79
721,4831,2025-08-05,Ahmedabad,UPI,Delivered,20,49
722,1110,2024-11-25,Lucknow,Card,Delivered,0,99
723,3048,2024-09-11,Indore,COD,Delivered,15,49
724,4482,2024-08-29,Bengaluru,COD,Delivered,10,79
725,3952,2024-05-01,Bengaluru,COD,Delivered,10,49
726,3224,2025-03-20,Chandigarh,Net Banking,Delivered,15,49
727,2687,2023-04-23,Jaipur,Card,Delivered,10,0
728,2680,2023-04-09,Bengaluru,UPI,Delivered,0,0
729,4446,2025-05-18,Indore,UPI,Delivered,0,99
730,2343,2024-06-12,Jaipur,Card,Delivered,10,0
731,2339,2023-01-03,Mumbai,Card,Delivered,0,49
732,3827,2023-04-15,Pune,COD,Delivered,20,99
733,1348,2024-03-22,Indore,Net Banking,Delivered,0,0
734,4935,2025-10-08,Ahmedabad,COD,Delivered,15,49
735,968,2025-05-08,Chandigarh,Card,Delivered,0,49
736,3192,2023-10-06,Hyderabad,COD,Delivered,5,0
737,1934,2025-12-13,Jaipur,UPI,Delivered,15,79
738,2030,2024-04-02,Indore,Card,Delivered,0,49
739,1009,2025-06-12,Bengaluru,COD,Delivered,20,49
740,4950,2023-05-16,Delhi,COD,Delivered,15,99
741,1872,2023-10-29,Ahmedabad,Card,Delivered,5,0
742,1702,2025-12-28,Pune,COD,Delivered,5,99
743,785,2025-02-18,Chandigarh,COD,Delivered,20,49
744,2640,2024-10-19,Indore,Net Banking,Delivered,5,49
745,172,2025-04-28,Jaipur,Net Banking,Delivered,10,79
746,310,2025-05-29,Chandigarh,UPI,Delivered,20,99
747,2116,2024-09-25,Mumbai,UPI,Delivered,5,49
748,3940,2025-11-30,Pune,COD,Delivered,0,79
749,28,2024-10-11,Jaipur,COD,Delivered,10,0
750,1460,2025-09-07,Chandigarh,Card,Delivered,20,0
751,866,2023-11-08,Chandigarh,COD,Delivered,0,79
752,630,2023-12-11,Bengaluru,Card,Delivered,0,99
753,2557,2023-02-16,Pune,Card,Delivered,5,49
754,3876,2023-05-29,Indore,Card,Delivered,20,0
755,366,2025-09-29,Lucknow,COD,Delivered,15,49
756,1425,2025-09-28,Hyderabad,Net Banking,Delivered,20,79
757,1382,2023-10-27,Jaipur,Net Banking,Delivered,10,99
758,3308,2025-09-08,Mumbai,COD,Delivered,5,99
759,2055,2025-12-16,Jaipur,Net Banking,Delivered,15,49
760,3501,2025-06-01,Delhi,Card,Delivered,0,0
761,1550,2023-11-25,Indore,UPI,Delivered,5,49
762,1495,2023-03-29,Mumbai,Card,Delivered,10,99
763,4449,2025-11-06,Lucknow,Net Banking,Delivered,5,49
764,3775,2025-08-13,Indore,UPI,Delivered,5,49
765,4933,2025-12-04,Indore,UPI,Delivered,20,49
766,4604,2025-06-22,Chandigarh,Net Banking,Delivered,5,99
767,1147,2023-11-02,Chandigarh,COD,Delivered,5,0
768,2846,2023-05-12,Hyderabad,UPI,Delivered,20,99
769,2517,2025-08-20,Pune,COD,Delivered,10,0
770,3872,2025-05-30,Delhi,Net Banking,Delivered,5,99
771,4394,2024-11-01,Chandigarh,UPI,Delivered,10,79
772,3146,2025-01-14,Bengaluru,UPI,Delivered,0,0
773,4526,2024-06-08,Pune,COD,Delivered,5,49
774,3508,2023-04-08,Chandigarh,COD,Delivered,0,49
775,1422,2023-10-03,Chandigarh,Net Banking,Delivered,5,49
776,4737,2025-12-19,Ahmedabad,Card,Delivered,5,0
777,3038,2024-07-16,Lucknow,Net Banking,Delivered,5,99
778,758,2023-08-23,Pune,UPI,Delivered,15,49
779,1442,2025-03-22,Jaipur,COD,Delivered,5,0
780,1128,2025-08-23,Jaipur,Card,Delivered,10,0
781,2756,2024-06-04,Indore,Net Banking,Delivered,10,79
782,3232,2025-03-08,Mumbai,COD,Delivered,0,99
783,688,2023-01-09,Jaipur,Net Banking,Delivered,0,79
784,2217,2023-07-24,Indore,COD,Delivered,10,0
785,1645,2025-04-25,Ahmedabad,Card,Delivered,5,0
786,2547,2025-01-04,Chandigarh,UPI,Delivered,0,79
787,4317,2025-05-01,Jaipur,UPI,Delivered,0,49
788,2636,2024-11-09,Ahmedabad,Card,Delivered,10,49
789,4736,2023-04-09,Hyderabad,COD,Delivered,10,49
790,3413,2024-04-26,Bengaluru,UPI,Delivered,10,79
791,482,2025-04-08,Lucknow,Card,Delivered,5,79
792,1011,2023-06-28,Bengaluru,Card,Delivered,0,79
793,4844,2025-06-10,Mumbai,COD,Delivered,5,99
794,4603,2023-12-29,Pune,Card,Delivered,15,0
795,4872,2024-07-19,Pune,Card,Delivered,20,0
796,303,2025-01-04,Pune,COD,Delivered,20,0
797,38,2025-06-03,Delhi,Card,Delivered,0,79
798,3160,2024-03-26,Delhi,Net Banking,Delivered,10,79
799,2115,2024-01-06,Jaipur,Net Banking,Delivered,0,79
800,168,2025-06-30,Hyderabad,UPI,Delivered,15,0
801,2231,2024-04-02,Mumbai,Net Banking,Delivered,0,79
802,1911,2025-06-24,Pune,UPI,Delivered,10,79
803,2627,2023-01-02,Jaipur,COD,Delivered,20,79
804,2067,2024-12-14,Pune,UPI,Delivered,5,49
805,1981,2025-02-15,Indore,UPI,Delivered,20,99
806,646,2024-02-05,Lucknow,COD,Delivered,10,99
807,2901,2025-11-05,Ahmedabad,UPI,Delivered,20,49
808,454,2023-08-05,Chandigarh,COD,Delivered,0,49
809,1769,2023-08-04,Hyderabad,UPI,Delivered,10,99
810,4476,2025-12-02,Ahmedabad,Card,Delivered,15,79
811,3076,2025-11-14,Jaipur,Net Banking,Delivered,15,0
812,200,2025-08-15,Jaipur,UPI,Delivered,15,49
813,776,2023-01-09,Pune,COD,Delivered,15,49
814,4492,2024-08-31,Lucknow,COD,Delivered,10,79
815,4308,2024-09-26,Hyderabad,UPI,Delivered,10,0
816,3216,2023-12-15,Mumbai,COD,Delivered,15,49
817,1412,2024-04-20,Lucknow,Net Banking,Delivered,10,99
818,4009,2023-03-05,Chandigarh,Net Banking,Delivered,10,49
819,3097,2025-11-22,Pune,COD,Delivered,10,0
820,665,2025-01-15,Indore,COD,Delivered,20,79
821,161,2024-11-06,Jaipur,COD,Delivered,15,0
822,2696,2024-03-22,Jaipur,COD,Delivered,10,0
823,67,2023-07-20,Jaipur,COD,Delivered,15,99
824,1765,2024-01-31,Chandigarh,UPI,Delivered,10,0
825,929,2024-03-22,Delhi,Card,Delivered,15,49
826,4703,2025-10-23,Pune,UPI,Delivered,10,79
827,3017,2025-04-17,Mumbai,Card,Delivered,20,79
828,2686,2024-01-19,Bengaluru,Card,Delivered,5,0
829,4687,2023-11-21,Indore,Net Banking,Delivered,15,49
830,4114,2023-09-01,Pune,Card,Delivered,10,99
831,4491,2023-04-20,Chandigarh,Card,Delivered,5,49
832,1009,2025-09-14,Bengaluru,Net Banking,Delivered,15,0
833,3743,2023-03-10,Mumbai,Net Banking,Delivered,20,49
834,1796,2025-07-13,Jaipur,UPI,Delivered,0,49
835,3110,2023-08-21,Lucknow,UPI,Delivered,15,79
836,3506,2024-09-25,Hyderabad,Net Banking,Delivered,10,79
837,3109,2023-11-24,Mumbai,UPI,Delivered,0,49
838,2403,2023-01-30,Chandigarh,UPI,Delivered,15,79
839,3155,2023-07-31,Chandigarh,Card,Delivered,5,49
840,1541,2023-02-24,Chandigarh,Net Banking,Delivered,10,99
841,406,2024-12-23,Pune,Net Banking,Delivered,5,0
842,2498,2024-11-27,Chandigarh,UPI,Delivered,20,79
843,263,2024-03-10,Pune,UPI,Delivered,10,99
844,2839,2024-09-30,Hyderabad,Card,Delivered,5,49
845,686,2023-05-07,Mumbai,UPI,Delivered,10,99
846,3838,2023-12-31,Chandigarh,COD,Delivered,5,99
847,4068,2023-02-05,Bengaluru,Card,Delivered,5,49
848,2866,2025-06-28,Chandigarh,UPI,Delivered,10,79
849,569,2023-03-18,Hyderabad,UPI,Delivered,15,99
850,2784,2023-08-09,Jaipur,UPI,Delivered,5,0
851,2099,2024-03-03,Ahmedabad,UPI,Delivered,10,79
852,2534,2025-09-01,Indore,COD,Delivered,5,0
853,1479,2023-06-01,Delhi,Card,Delivered,20,49
854,3218,2023-05-29,Hyderabad,COD,Delivered,20,49
855,3174,2023-01-06,Ahmedabad,UPI,Delivered,10,49
856,3525,2023-12-21,Hyderabad,UPI,Delivered,15,0
857,3576,2024-04-22,Bengaluru,Net Banking,Delivered,15,99
858,4273,2023-04-21,Lucknow,Net Banking,Delivered,10,79
859,3355,2025-06-30,Delhi,UPI,Delivered,5,49
860,1253,2023-11-22,Pune,UPI,Delivered,20,0
861,4570,2023-04-19,Mumbai,COD,Delivered,10,79
862,1966,2024-10-25,Pune,COD,Delivered,5,79
863,1602,2025-05-03,Chandigarh,Net Banking,Delivered,0,99
864,4109,2024-06-10,Lucknow,Net Banking,Delivered,10,49
865,3599,2025-08-11,Chandigarh,COD,Delivered,10,99
866,1999,2025-06-23,Hyderabad,COD,Delivered,0,79
867,1616,2025-07-27,Chandigarh,UPI,Delivered,0,99
868,770,2025-11-18,Delhi,Card,Delivered,20,99
869,2956,2025-12-05,Ahmedabad,Card,Delivered,0,49
870,4116,2023-05-26,Mumbai,UPI,Delivered,15,79
871,4295,2024-11-30,Delhi,UPI,Delivered,5,99
872,13,2024-11-16,Mumbai,UPI,Delivered,15,99
873,1155,2025-04-02,Lucknow,COD,Delivered,15,79
874,1173,2023-10-23,Pune,UPI,Delivered,15,49
875,657,2023-10-01,Bengaluru,Card,Delivered,20,79
876,998,2024-07-07,Mumbai,UPI,Delivered,0,99
877,3631,2023-06-25,Pune,UPI,Delivered,20,79
878,2910,2023-08-31,Hyderabad,COD,Delivered,15,0
879,3115,2023-12-16,Chandigarh,COD,Delivered,0,99
880,3496,2025-08-23,Mumbai,Net Banking,Delivered,10,0
881,1636,2025-05-19,Lucknow,COD,Delivered,20,79
882,3461,2023-11-07,Chandigarh,UPI,Delivered,10,99
883,1420,2023-07-07,Pune,UPI,Delivered,0,0
884,4070,2025-10-13,Jaipur,UPI,Delivered,20,79
885,1219,2023-04-09,Pune,Net Banking,Delivered,5,79
886,4961,2024-04-15,Pune,UPI,Delivered,20,49
887,265,2023-12-19,Hyderabad,Net Banking,Delivered,20,99
888,2208,2025-08-01,Mumbai,COD,Delivered,10,49
889,3877,2025-07-13,Mumbai,Card,Delivered,10,79
890,3519,2024-06-12,Delhi,Net Banking,Delivered,5,0
891,1719,2024-08-05,Ahmedabad,Card,Delivered,0,79
892,2857,2025-01-20,Indore,Card,Delivered,0,49
893,1458,2025-06-28,Delhi,COD,Delivered,15,99
894,3189,2025-02-10,Chandigarh,Net Banking,Delivered,0,79
895,3914,2024-09-08,Mumbai,Net Banking,Delivered,20,0
896,3412,2025-03-11,Indore,Net Banking,Delivered,20,0
897,1831,2023-03-13,Mumbai,Card,Delivered,20,0
898,974,2023-12-17,Lucknow,Net Banking,Delivered,10,0
899,3218,2024-11-08,Hyderabad,Card,Delivered,0,99
900,4087,2025-02-04,Delhi,Card,Delivered,5,79
901,4631,2023-08-12,Chandigarh,UPI,Delivered,0,0
902,3495,2025-01-31,Hyderabad,COD,Delivered,0,79
903,6,2024-10-20,Indore,Card,Delivered,20,49
904,3110,2025-01-01,Lucknow,UPI,Delivered,20,99
905,3615,2025-07-18,Ahmedabad,UPI,Delivered,5,79
